YEAR,SN,PRECIPITATION,TEMPERATURE,IRI,INITIAL_IRI,STATION_ID,AGE,ACCUMULATED_AADTT
1997,5.599999905,1167.900024,19.39999962,1.053799987,1.053799987,48_0802,1,32
1998,5.599999905,1235.699951,21,1.057199987,1.053799987,48_0802,2,61
1999,5.599999905,684.9000244,20.89999962,1.060599987,1.053799987,48_0802,3,86
2000,5.599999905,1000.299988,20.60000038,1.063999987,1.053799987,48_0802,4,115
2001,5.599999905,1193.099976,20.20000076,1.038400006,1.053799987,48_0802,5,145
2002,5.599999905,1121.099976,20,1.024800014,1.053799987,48_0802,6,175
2003,5.599999905,1041.199951,19.89999962,1.037899995,1.053799987,48_0802,7,228
2004,5.599999905,1445.400024,20.29999924,1.05059998,1.053799987,48_0802,8,261
2005,5.599999905,691.7000122,20.60000038,1.052999979,1.053799987,48_0802,9,295
2006,5.599999905,1148.599976,20.89999962,1.055399978,1.053799987,48_0802,10,364
2007,5.599999905,1202.599976,19,1.057799977,1.053799987,48_0802,11,418
2008,5.599999905,734.5999756,19.20000076,1.060199976,1.053799987,48_0802,12,634
2009,5.599999905,1055.699951,20.39999962,1.22559998,1.053799987,48_0802,13,783
2010,5.599999905,731.5,20.29999924,1.267400002,1.053799987,48_0802,14,862
2011,5.599999905,591.0999756,20.70000076,1.268100005,1.053799987,48_0802,15,983
2012,5.599999905,980.5999756,21,1.268800008,1.053799987,48_0802,16,1023
2013,5.599999905,1030.699951,20.10000038,1.269500011,1.053799987,48_0802,17,1128
2014,5.599999905,1044.699951,19.39999962,1.270200014,1.053799987,48_0802,18,1242
2015,5.599999905,1524.699951,20.20000076,1.324799967,1.053799987,48_0802,19,1367
2016,5.599999905,1253.099976,21,1.354400015,1.053799987,48_0802,20,1503
2017,5.599999905,1310.699951,21.5,1.371933349,1.053799987,48_0802,21,1651
2018,5.599999905,1351.699951,20.29999924,1.389466683,1.053799987,48_0802,22,1810
2019,5.599999905,935.7000122,20.60000038,1.407000017,1.053799987,48_0802,23,1982
2020,5.599999905,862,21.29999924,1.489866678,1.053799987,48_0802,24,2167
2021,5.599999905,1022.799988,21.10000038,1.572733339,1.053799987,48_0802,25,2366
2022,5.599999905,890,21.29999924,1.655599999,1.053799987,48_0802,26,2549
1996,3.400000095,474,20.79999924,0.903600013,0.903600013,48_0901,1,874
1997,3.400000095,958.4000244,19.70000076,1.001150003,0.903600013,48_0901,2,1774
1998,3.400000095,990.5999756,21.20000076,1.098699993,0.903600013,48_0901,3,2289
1999,3.400000095,478.5,21.29999924,1.196249983,0.903600013,48_0901,4,2915
2000,3.400000095,893.5,21,1.293799973,0.903600013,48_0901,5,3502
2001,3.400000095,1016,20.39999962,1.329499984,0.903600013,48_0901,6,4212
2002,3.400000095,1136.199951,20.20000076,1.365199995,0.903600013,48_0901,7,4980
2003,3.400000095,734.7000122,20.29999924,1.349600029,0.903600013,48_0901,8,5915
